event_id,label,source,source_class,source_weight,date,year,day_of_year,is_spring_or_fall,season_shoulder,latitude,longitude,acres,frp,confidence,firms_cluster_size,control_strategy
firms_viirs_snpp_sp_00000074_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-10,2012,70,1,0.479652,42.08488,-96.306425,,7.11,,2,
firms_viirs_snpp_sp_00000076_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-11,2012,71,1,0.503319,41.953472,-95.954982,,4.15,,13,
firms_viirs_snpp_sp_00000089_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-11,2012,71,1,0.503319,41.96544,-95.95952,,2.7,,1,
firms_viirs_snpp_sp_00000090_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-11,2012,71,1,0.503319,42.156265,-95.85102,,0.93,,2,
firms_viirs_snpp_sp_00000092_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-12,2012,72,1,0.527292,42.29488,-96.51984,,8.49,,2,
firms_viirs_snpp_sp_00000093_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-13,2012,73,1,0.551506,41.822387,-96.1049,,2.51,,3,
firms_viirs_snpp_sp_00000094_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-13,2012,73,1,0.551506,42.1559,-95.85175,,1.64,,1,
firms_viirs_snpp_sp_00000096_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-13,2012,73,1,0.551506,41.93494,-96.25669,,2.14,,1,
firms_viirs_snpp_sp_00000097_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-13,2012,73,1,0.551506,42.2934,-95.3075,,3.82,,1,
firms_viirs_snpp_sp_00000098_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-13,2012,73,1,0.551506,42.28099,-96.47379,,3.09,,1,
firms_viirs_snpp_sp_00000099_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-13,2012,73,1,0.551506,42.492,-94.95657,,2.01,,1,
firms_viirs_snpp_sp_00000100_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-13,2012,73,1,0.551506,43.38818,-97.59647,,9.78,,1,
firms_viirs_snpp_sp_00000102_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-14,2012,74,1,0.575891,42.085158,-97.362392,,1.69,,4,
firms_viirs_snpp_sp_00000105_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-14,2012,74,1,0.575891,41.83889,-95.89404,,2.99,,1,
firms_viirs_snpp_sp_00000106_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-14,2012,74,1,0.575891,41.97946,-96.92312,,2.01,,1,
firms_viirs_snpp_sp_00000107_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-14,2012,74,1,0.575891,42.10553,-95.42334,,5.68,,1,
firms_viirs_snpp_sp_00000108_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-14,2012,74,1,0.575891,42.12683,-95.60651,,2.5,,1,
firms_viirs_snpp_sp_00000109_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-14,2012,74,1,0.575891,42.170475,-95.954115,,2.63,,2,
firms_viirs_snpp_sp_00000111_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-14,2012,74,1,0.575891,42.17858,-96.8128,,1.98,,1,
firms_viirs_snpp_sp_00000112_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-14,2012,74,1,0.575891,42.21138,-96.11481,,2.3,,1,
firms_viirs_snpp_sp_00000113_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-14,2012,74,1,0.575891,42.515905,-96.550715,,4.13,,2,
firms_viirs_snpp_sp_00000115_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-14,2012,74,1,0.575891,42.63155,-96.17357,,2.19,,1,
firms_viirs_snpp_sp_00000116_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-14,2012,74,1,0.575891,42.63398,-97.04835,,5.07,,2,
firms_viirs_snpp_sp_00000118_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-14,2012,74,1,0.575891,42.834755,-97.586835,,15.58,,2,
firms_viirs_snpp_sp_00000120_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-14,2012,74,1,0.575891,42.94693,-96.0799,,8.86,,1,
firms_viirs_snpp_sp_00000121_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-14,2012,74,1,0.575891,43.06918,-96.74332,,1.92,,1,
firms_viirs_snpp_sp_00000122_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-15,2012,75,1,0.600373,41.81434,-96.44222,,0.6,,1,
firms_viirs_snpp_sp_00000123_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-15,2012,75,1,0.600373,41.82749,-95.78049,,1.09,,1,
firms_viirs_snpp_sp_00000125_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-15,2012,75,1,0.600373,42.15564,-95.85246,,0.52,,1,
firms_viirs_snpp_sp_00000126_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-15,2012,75,1,0.600373,42.75805,-97.06065,,0.5,,1,
firms_viirs_snpp_sp_00000128_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-15,2012,75,1,0.600373,41.88309,-96.61814,,3.94,,1,
firms_viirs_snpp_sp_00000129_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-15,2012,75,1,0.600373,42.70869,-96.15732,,3.1,,1,
firms_viirs_snpp_sp_00000130_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-15,2012,75,1,0.600373,42.783233,-97.589313,,9.09,,3,
firms_viirs_snpp_sp_00000133_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-15,2012,75,1,0.600373,42.91553,-97.07549,,2.08,,1,
firms_viirs_snpp_sp_00000134_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-15,2012,75,1,0.600373,43.05881,-96.31046,,3.22,,1,
firms_viirs_snpp_sp_00000135_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-15,2012,75,1,0.600373,43.77775,-95.80135,,6.53,,1,
firms_viirs_snpp_sp_00000136_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-15,2012,75,1,0.600373,43.03776,-96.47243,,10.77,,1,
firms_viirs_snpp_sp_00000137_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-16,2012,76,1,0.624875,42.13613,-95.286028,,2.49,,5,
firms_viirs_snpp_sp_00000139_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-16,2012,76,1,0.624875,42.08289,-97.36319,,2.24,,1,
firms_viirs_snpp_sp_00000143_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-16,2012,76,1,0.624875,42.8339,-96.13766,,0.72,,1,
firms_viirs_snpp_sp_00000144_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-16,2012,76,1,0.624875,42.427425,-96.124655,,6.88,,2,
firms_viirs_snpp_sp_00000145_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-16,2012,76,1,0.624875,42.53781,-96.55215,,5.27,,1,
firms_viirs_snpp_sp_00000146_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-16,2012,76,1,0.624875,43.09919,-96.22128,,3.63,,1,
firms_viirs_snpp_sp_00000148_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-17,2012,77,1,0.649315,42.57394,-96.66744,,4.59,,1,
firms_viirs_snpp_sp_00000149_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-17,2012,77,1,0.649315,42.65492,-96.81345,,5.17,,1,
firms_viirs_snpp_sp_00000150_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-17,2012,77,1,0.649315,42.889025,-97.125995,,56.16,,2,
firms_viirs_snpp_sp_00000152_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-18,2012,78,1,0.673611,41.847435,-95.71921,,21.16,,2,
firms_viirs_snpp_sp_00000154_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-22,2012,82,1,0.767597,41.933563,-97.431147,,8.83,,3,
firms_viirs_snpp_sp_00000156_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-22,2012,82,1,0.767597,42.55575,-96.64864,,2.74,,1,
firms_viirs_snpp_sp_00000157_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-23,2012,83,1,0.789845,42.082575,-97.363165,,1.75,,4,
firms_viirs_snpp_sp_00000159_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-23,2012,83,1,0.789845,42.660305,-97.082875,,69.23,,2,
firms_viirs_snpp_sp_00000161_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-23,2012,83,1,0.789845,41.8348,-97.26089,,2.91,,1,
firms_viirs_snpp_sp_00000162_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-23,2012,83,1,0.789845,41.90976,-97.2809,,3.04,,1,
firms_viirs_snpp_sp_00000164_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-23,2012,83,1,0.789845,41.93584,-95.90867,,5.38,,1,
firms_viirs_snpp_sp_00000165_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-23,2012,83,1,0.789845,41.94092,-96.28812,,3.4,,1,
firms_viirs_snpp_sp_00000166_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-23,2012,83,1,0.789845,42.12215,-96.96682,,3.54,,1,
firms_viirs_snpp_sp_00000167_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-23,2012,83,1,0.789845,42.1914,-96.98797,,3.36,,1,
firms_viirs_snpp_sp_00000168_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-23,2012,83,1,0.789845,42.983645,-95.405915,,5.36,,2,
firms_viirs_snpp_sp_00000170_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-23,2012,83,1,0.789845,43.63778,-95.65672,,4.84,,1,
firms_viirs_snpp_sp_00000171_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-24,2012,84,1,0.811412,42.049255,-97.58968,,1.45,,2,
firms_viirs_snpp_sp_00000175_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-26,2012,86,1,0.852144,42.24979,-96.410635,,2.35,,2,
firms_viirs_snpp_sp_00000177_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-26,2012,86,1,0.852144,42.099487,-97.55806,,14.47,,3,
firms_viirs_snpp_sp_00000180_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-27,2012,87,1,0.871134,43.77621,-96.80075,,0.81,,1,
firms_viirs_snpp_sp_00000181_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-27,2012,87,1,0.871134,42.083355,-97.36074,,1.14,,2,
firms_viirs_snpp_sp_00000183_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-27,2012,87,1,0.871134,42.05587,-96.43372,,2.97,,1,
firms_viirs_snpp_sp_00000184_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-27,2012,87,1,0.871134,42.37746,-95.58711,,2.24,,1,
firms_viirs_snpp_sp_00000185_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-27,2012,87,1,0.871134,43.785325,-95.134395,,9.44,,2,
firms_viirs_snpp_sp_00000187_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-28,2012,88,1,0.889095,42.54301,-95.9829,,18.01,,1,
firms_viirs_snpp_sp_00000188_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-28,2012,88,1,0.889095,42.644195,-96.71061,,13.78,,4,
firms_viirs_snpp_sp_00000192_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-28,2012,88,1,0.889095,42.883906,-96.533086,,12.81,,5,
firms_viirs_snpp_sp_00000197_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-28,2012,88,1,0.889095,43.15906,-95.44394,,3.05,,1,
firms_viirs_snpp_sp_00000198_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-28,2012,88,1,0.889095,43.210785,-96.2544,,7.89,,2,
firms_viirs_snpp_sp_00000200_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-28,2012,88,1,0.889095,43.30902,-96.227875,,6.12,,2,
firms_viirs_snpp_sp_00000202_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-28,2012,88,1,0.889095,43.59883,-96.94528,,8.67,,2,
firms_viirs_snpp_sp_00000204_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-28,2012,88,1,0.889095,43.80068,-95.790032,,26.26,,4,
firms_viirs_snpp_sp_00000208_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-28,2012,88,1,0.889095,41.87408,-95.79508,,5.62,,1,
firms_viirs_snpp_sp_00000209_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-28,2012,88,1,0.889095,42.281845,-96.134495,,42.86,,2,
firms_viirs_snpp_sp_00000211_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-28,2012,88,1,0.889095,42.33214,-95.92534,,4.52,,1,
firms_viirs_snpp_sp_00000212_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-28,2012,88,1,0.889095,42.46559,-96.55444,,2.85,,1,
firms_viirs_snpp_sp_00000213_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-28,2012,88,1,0.889095,42.49857,-95.99463,,5.22,,1,
firms_viirs_snpp_sp_00000214_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-28,2012,88,1,0.889095,42.56157,-96.46735,,6.32,,1,
firms_viirs_snpp_sp_00000215_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-28,2012,88,1,0.889095,42.56789,-96.94035,,2.03,,1,
firms_viirs_snpp_sp_00000216_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-28,2012,88,1,0.889095,42.646935,-96.74266,,7.57,,2,
firms_viirs_snpp_sp_00000218_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-28,2012,88,1,0.889095,42.664215,-96.984015,,12.36,,2,
firms_viirs_snpp_sp_00000220_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-28,2012,88,1,0.889095,42.912205,-96.527325,,8.74,,2,
firms_viirs_snpp_sp_00000222_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-28,2012,88,1,0.889095,42.95002,-95.45009,,2.54,,1,
firms_viirs_snpp_sp_00000223_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-28,2012,88,1,0.889095,42.96011,-95.007247,,19.11,,3,
firms_viirs_snpp_sp_00000226_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-28,2012,88,1,0.889095,43.13263,-96.50905,,1.99,,1,
firms_viirs_snpp_sp_00000227_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-28,2012,88,1,0.889095,43.14927,-95.364815,,5.19,,2,
firms_viirs_snpp_sp_00000229_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-28,2012,88,1,0.889095,43.18142,-95.99445,,11.81,,2,
firms_viirs_snpp_sp_00000230_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-28,2012,88,1,0.889095,43.18064,-95.91957,,3.15,,1,
firms_viirs_snpp_sp_00000232_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-28,2012,88,1,0.889095,43.31022,-96.11477,,3.17,,1,
firms_viirs_snpp_sp_00000233_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-28,2012,88,1,0.889095,43.325245,-95.840665,,2.6,,2,
firms_viirs_snpp_sp_00000235_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-28,2012,88,1,0.889095,43.56538,-97.44469,,2.73,,1,
firms_viirs_snpp_sp_00000236_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-28,2012,88,1,0.889095,43.57021,-97.484035,,3.25,,2,
firms_viirs_snpp_sp_00000238_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-28,2012,88,1,0.889095,43.63342,-95.07895,,6.07,,1,
firms_viirs_snpp_sp_00000239_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-29,2012,89,1,0.905946,42.084745,-97.36442,,1.94,,2,
firms_viirs_snpp_sp_00000241_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-29,2012,89,1,0.905946,42.48607,-95.56682,,0.83,,1,
firms_viirs_snpp_sp_00000242_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-29,2012,89,1,0.905946,43.19367,-94.95847,,2.29,,1,
firms_viirs_snpp_sp_00000243_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-30,2012,90,1,0.92161,42.568755,-96.898737,,4.27,,4,
firms_viirs_snpp_sp_00000247_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-30,2012,90,1,0.92161,41.93174,-95.28108,,1.42,,1,
firms_viirs_snpp_sp_00000248_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-30,2012,90,1,0.92161,42.01365,-95.49541,,2.06,,1,
firms_viirs_snpp_sp_00000249_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-30,2012,90,1,0.92161,42.23526,-96.20659,,2.83,,1,
firms_viirs_snpp_sp_00000250_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-30,2012,90,1,0.92161,42.25631,-95.46995,,1.51,,1,
firms_viirs_snpp_sp_00000251_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-30,2012,90,1,0.92161,42.37586,-96.717564,,30.14,,5,
firms_viirs_snpp_sp_00000256_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-30,2012,90,1,0.92161,42.38015,-95.58514,,3.55,,1,
firms_viirs_snpp_sp_00000257_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-30,2012,90,1,0.92161,42.39281,-95.05226,,1.23,,1,
firms_viirs_snpp_sp_00000258_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-30,2012,90,1,0.92161,42.86082,-95.54192,,4.93,,1,
firms_viirs_snpp_sp_00000259_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-30,2012,90,1,0.92161,43.50138,-96.43317,,2.2,,1,
firms_viirs_snpp_sp_00000260_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-30,2012,90,1,0.92161,43.71215,-96.78488,,4.13,,1,
firms_viirs_snpp_sp_00000261_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-30,2012,90,1,0.92161,43.74369,-96.82536,,2.82,,1,
firms_viirs_snpp_sp_00000262_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-31,2012,91,1,0.936016,42.01866,-96.0825,,3.13,,1,
firms_viirs_snpp_sp_00000263_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-31,2012,91,1,0.936016,42.09889,-94.90424,,7.21,,1,
firms_viirs_snpp_sp_00000264_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-31,2012,91,1,0.936016,42.18396,-94.97392,,7.11,,1,
firms_viirs_snpp_sp_00000265_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-31,2012,91,1,0.936016,42.493195,-97.388445,,5.08,,2,
firms_viirs_snpp_sp_00000267_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-31,2012,91,1,0.936016,42.56269,-95.26931,,5.73,,1,
firms_viirs_snpp_sp_00000268_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-31,2012,91,1,0.936016,42.640075,-97.256025,,1.59,,2,
firms_viirs_snpp_sp_00000270_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-31,2012,91,1,0.936016,42.68758,-96.04436,,5.63,,1,
firms_viirs_snpp_sp_00000271_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-31,2012,91,1,0.936016,42.70151,-96.73663,,5.13,,1,
firms_viirs_snpp_sp_00000272_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-31,2012,91,1,0.936016,42.887935,-96.990473,,13.39,,4,
firms_viirs_snpp_sp_00000276_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-31,2012,91,1,0.936016,43.14536,-97.29066,,25.76,,1,
firms_viirs_snpp_sp_00000277_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-31,2012,91,1,0.936016,43.19627,-96.89957,,9.87,,1,
firms_viirs_snpp_sp_00000278_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-31,2012,91,1,0.936016,43.38806,-97.27469,,1.55,,1,
firms_viirs_snpp_sp_00000279_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-31,2012,91,1,0.936016,43.57177,-97.35535,,5.4,,1,
firms_viirs_snpp_sp_00000280_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-31,2012,91,1,0.936016,43.7596,-96.99026,,16.75,,2,
firms_viirs_snpp_sp_00000282_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-03-31,2012,91,1,0.936016,43.76497,-96.90816,,7.46,,1,
firms_viirs_snpp_sp_00000283_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-04-01,2012,92,1,0.949096,42.26926,-95.17033,,1.45,,1,
firms_viirs_snpp_sp_00000284_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-04-01,2012,92,1,0.949096,42.4193,-95.86707,,6.85,,1,
firms_viirs_snpp_sp_00000285_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-04-01,2012,92,1,0.949096,42.56441,-96.26176,,3.96,,1,
firms_viirs_snpp_sp_00000286_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-04-01,2012,92,1,0.949096,42.61698,-96.41432,,10.4,,1,
firms_viirs_snpp_sp_00000287_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-04-01,2012,92,1,0.949096,42.69424,-96.50853,,9.9,,1,
firms_viirs_snpp_sp_00000288_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-04-01,2012,92,1,0.949096,42.71426,-95.89275,,2.81,,1,
firms_viirs_snpp_sp_00000289_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-04-01,2012,92,1,0.949096,43.11463,-97.52227,,9.85,,1,
firms_viirs_snpp_sp_00000290_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-04-02,2012,93,1,0.960789,42.08006,-97.36115,,1.67,,1,
firms_viirs_snpp_sp_00000291_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-04-02,2012,93,1,0.960789,43.54429,-96.04761,,10.72,,2,
firms_viirs_snpp_sp_00000293_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-04-04,2012,95,1,0.979799,42.6477,-95.246123,,3.78,,3,
firms_viirs_snpp_sp_00000296_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-04-04,2012,95,1,0.979799,43.21258,-95.23788,,3.18,,1,
firms_viirs_snpp_sp_00000297_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-04-04,2012,95,1,0.979799,43.349975,-95.50674,,3.85,,2,
firms_viirs_snpp_sp_00000299_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-04-05,2012,96,1,0.987024,41.98868,-95.19889,,8.21,,2,
firms_viirs_snpp_sp_00000301_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-04-05,2012,96,1,0.987024,42.18592,-96.29644,,4.74,,2,
firms_viirs_snpp_sp_00000303_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-04-05,2012,96,1,0.987024,42.22126,-95.94835,,2.17,,1,
firms_viirs_snpp_sp_00000304_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-04-05,2012,96,1,0.987024,42.38725,-97.07881,,5.97,,1,
firms_viirs_snpp_sp_00000305_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-04-05,2012,96,1,0.987024,42.85899,-96.53799,,7.65,,1,
firms_viirs_snpp_sp_00000306_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-04-05,2012,96,1,0.987024,42.96539,-96.94761,,12.5,,1,
firms_viirs_snpp_sp_00000307_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-04-05,2012,96,1,0.987024,43.00336,-96.59836,,4.53,,1,
firms_viirs_snpp_sp_00000308_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-04-05,2012,96,1,0.987024,43.13658,-95.8885,,2.15,,1,
firms_viirs_snpp_sp_00000309_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-04-05,2012,96,1,0.987024,43.38648,-95.21581,,3.26,,1,
firms_viirs_snpp_sp_00000310_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-04-05,2012,96,1,0.987024,43.70967,-96.19376,,2.45,,1,
firms_viirs_snpp_sp_00000311_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-04-06,2012,97,1,0.99268,41.8751,-95.7931,,1.05,,1,
firms_viirs_snpp_sp_00000312_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-04-06,2012,97,1,0.99268,42.0808,-97.35915,,1.51,,1,
firms_viirs_snpp_sp_00000313_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2012-04-06,2012,97,1,0.99268,42.161365,-97.58778,,10.97,,2,
